user_country,source,content,date
"Calgary, Canada",Twitter Web App,@themadsloth Trump is going to mop the floor with Biden...,2020-09-29T23:59:54+00:00
,Twitter for iPhone,"@freedomisnojoke @seanmdav Why won’t Chris Wallace ask about my other unproven allegation, that Joe Biden has a best friend who is an alien who has given him super human bike riding skills?",2020-09-29T23:59:54+00:00
Kenfuckintucky,Twitter Web App,I'll vote for Biden if he does have an earpiece but he uses it to faith heal audience plants like Peter Popoff,2020-09-29T23:59:54+00:00
TEXAS,Twitter for iPhone,"Biden not only has put more minorities in prison with Clinton, he also was FOR segregation of schools.. dudes been in office for over 40 years.. I don’t get it dawg https://t.co/sF3MPtI4p3",2020-09-29T23:59:54+00:00
"New Jersey, USA",Twitter Web App,"@albertksfong1 I'm so nervous,  I hope Biden isn't too nice!!",2020-09-29T23:59:54+00:00
U.S.A.,Twitter for iPhone,More Details on Biden’s Desperate Debate Moves: Turns out It’s Even Worse Than First Reported https://t.co/y8SIXi0bBd,2020-09-29T23:59:54+00:00
Astroworld,Twitter for Android,"@Liluzihasno10s Knowing that Ye has a very slim Chance, I'm risking it and going with Biden. It's the lesser of the two evils but at least we can get the louder and worse of the two out",2020-09-29T23:59:53+00:00
its pronounced Jersey. ,Twitter for iPhone,I thought they declared Biden the winner of all three debates! https://t.co/1vBIyraI5E,2020-09-29T23:59:53+00:00
"New York, NY",Twitter for iPhone,@RandyRainbow @mchooyah Every time Trump says “fake news” or Biden says “malarkey”... do a shot.,2020-09-29T23:59:53+00:00
USA,Twitter for Android,@LionelMedia Just read that Biden's team asked about appearing virtually about an hour ago. Hunter will be announced dead. Sympathy for Sleepy Joe and.debate cancelled. Dilley's prediction and I'm buying it now. Too late to feign WuFlu and we all KNOW he can't do this.,2020-09-29T23:59:53+00:00
,Twitter for iPhone,“All Biden has to do is not say the n word”  -My brother’s thoughts on tonight’s debate.   (And like... that’s not guaranteed),2020-09-29T23:59:53+00:00
,Twitter Web App,@DonaldJTrumpJr @realDonaldTrump @GamebredFighter Joe Biden President 👍👏👏👍,2020-09-29T23:59:53+00:00
"Delran, NJ",Twitter for iPhone,Biden can put the sleepy and dementia monikers to bed tonight if he turns in 90 good minutes. One sharp performance. That’s all he needs,2020-09-29T23:59:53+00:00
Southern California (She/Her),Twitter Web App,"Gooey Butter Cake is the BEST flavor but I gotta try this one. Plus, GO BIDEN!!! https://t.co/RQ7l3V6A9K",2020-09-29T23:59:53+00:00
,Twitter for iPhone,@JanieBeachGirl @Catherineamcc @Fransclef @SmokieBomb @chrislhayes You think Biden is using Adderall when Trump is doing the sniffing?,2020-09-29T23:59:53+00:00
United States,Twitter for iPhone,"@TieCrimes Are you kidding?  Biden makes a joke about his plans for a $750 tax credit, I’m downing the bottle.",2020-09-29T23:59:53+00:00
"Tampa Bay, Florida, USA",Twitter for Android,"@LionelMedia How many shots of fireball will I do because biden says ""folks"" a lot.",2020-09-29T23:59:53+00:00
,Twitter for iPhone,8 Debate Questions Biden Must Answer https://t.co/t3DD8YafYw,2020-09-29T23:59:53+00:00
,Twitter for Android,@BretBaier @JoeBiden That's not Biden who does his tweets he has no clue how to tweet especially when tryibg to add a picture.  It's one of his piss boys doing his tweets for him,2020-09-29T23:59:52+00:00
United States,Twitter for Android,@charliekirk11 https://t.co/UYvPsO6JHp Biden lies. The list is long.,2020-09-29T23:59:52+00:00
,Twitter for iPhone,Fox Anchor Martha MacCallum Speculates Biden Campaign Had Advance Knowledge of NYT Trump Tax Report #SmartNews  SHE STARTED DOING AN EVENING SHOW AND REALLY TURNED IDIOT! https://t.co/Lcruas5Q6s,2020-09-29T23:59:52+00:00
Jersey,Twitter for iPhone,I expect trump to try fist fight Biden at some point,2020-09-29T23:59:52+00:00
"Prescott Valley, AZ",Twitter for Android,"@Acosta No one, even Biden supporters, believe the polls",2020-09-29T23:59:52+00:00
Woodstock IL.,Twitter Web App,@GStephanopoulos @ABC @ABCPolitics Chris Christie helps Trump with debate prep then ABC has him on to bash Biden his opponent Com on guys! https://t.co/qXNn6eltWp,2020-09-29T23:59:52+00:00
United States,Twitter for iPad,"@NYDailyNews Biden has cognitive impairment, look at his slit eyes, they can’t stay open, its not his fault. His wife and team are despicable allowing him to be the puppet in this charade. Anyone aligned with the dems are idiots.",2020-09-29T23:59:52+00:00
,Twitter for Android,@DanScavino Game on !!!!!!!  Obama and Biden tried to overthrow the President of the United States !!!!,2020-09-29T23:59:52+00:00
Pennsylvana,Twitter Web App,"@snarkgrapefruit ""Fake news"" - 1 shot ""Hunter Biden"" - 1 shot ""Taxes"" - 1 shot ""$750"" - 2 shot ""200K Dead"" - 1 shot ""SCOTUS"" - 2 shots ""10M Jobs Added"" - 2 shots ""$1.1B Debt"" - 1 shot ""Russian Bounties"" - 2 shots ""Earpieces"" - 1 shot ""Adderall"" - 2 shots",2020-09-29T23:59:52+00:00
"Caledonia, Mississippi",Twitter Web App,@IngrahamAngle What are you trying to say here? It appears you are declaring Biden the winner.,2020-09-29T23:59:52+00:00
,Twitter Web App,"@KamalaHarris @JoeBiden I hope future President Biden calls out all of Trump's lies and forces him to state the facts. Expose him for the liar that he is. Also, the disaster of the (non) response to Covid needs to be hammered! Good luck, Joe!",2020-09-29T23:59:52+00:00
"Indiana, USA",Twitter Web App,"Joe Biden Reverses Course, Declines to Have Ears Inspected Pre-Debate https://t.co/TuJaifI4fP via @BreitbartNews",2020-09-29T23:59:52+00:00
NYC to LAX,Twitter for iPhone,@rmward Eat an apple because it’s Joe Biden’s day! https://t.co/dFzaIje9kU,2020-09-29T23:59:52+00:00
"San Francisco, CA",Twitter Web App,So here's another reason to #VoteHimOut2020. I know #Biden won't make #EducationReform a priority; there are too many other #ShitStorms to fix. But we'll never get back around to fixing our shitty educational system unless and until Biden swoops up the other shit out of our way.,2020-09-29T23:59:52+00:00
"Alaska, USA",Twitter Web App,@judsybid @saribythesea @61andDone @hmitterl @nytimes Biden literally does not hold a seat of power.  Right now he is JUST a US citizen.  He has no power to enact.  So try again.,2020-09-29T23:59:51+00:00
USA ,Periscope,Trump Biden 2020 Presidential Debate Preshow with L. Todd Wood &amp; Debbie Aldrich https://t.co/cmInUjOypK,2020-09-29T23:59:51+00:00
"New York, NY",Twitter Web App,@Infantry0300 @CNN Agreed!  Proposed Biden question: I would like Donald Trump to confirm that he's not wearing a diaper tonight   #TrumpProjection Biden earpiece=Trump claiming mail-in ballot theft so he can steal election by stopping vote count #stoptrumpselectiontheft   https://t.co/0DiSDzhv42,2020-09-29T23:59:51+00:00
"New York, NY",Twitter for iPhone,"They’re ready to spin a good Biden performance, alright. https://t.co/cf7aIQ5fdj",2020-09-29T23:59:51+00:00
Texas,Twitter for iPad,@DearAuntCrabby No reason Biden can’t mention it.,2020-09-29T23:59:51+00:00
,Twitter Web App,@CNN @CillizzaCNN The good news for Biden is that Trump had Humpty Dumpty and Mr. Magoo helping him prepare.,2020-09-29T23:59:51+00:00
Canada,Twitter for Android,President Trump And Biden Debate Live On RSBN. https://t.co/HJEgAaF3nj,2020-09-29T23:59:51+00:00
"Vernon, NY",Twitter for Android,"@Silenced777 @NightlyPolitics @jacketrose86 @LeonaLioness6 @fake_biden @seacreaturemama @FaithCampbellJ1 @KingRezizt @AMPMTALK @ButtersKatz @TeeBeeDee1 @teesizzle1969 @zimraniaxy @REDGRRRL1 @LepapillonBlu @beachaholic823 Not going to watch the debate.. I don't care to hear or see trump talking at all anymore.. I despise everything that comes out of his stupid mouth..   So I smoked some bud and watching ""The Comey Rule"" on showtime..   There kinda long.. but WOAH.. its completely based on his book",2020-09-29T23:59:51+00:00
"Portland, OR",Twitter for iPhone,Prediction for tonight: Biden in 4,2020-09-29T23:59:51+00:00
,Twitter Web App,"@Jimmy__Tacos @ChrisRBarron Joe Biden is so old, he got his first applesauce from Eve.",2020-09-29T23:59:51+00:00
,Twitter for iPhone,"@ernestleenot @davidf4444 @Tmisforme @BettyAnnCanizio @LogicallySpkn @ISafeyet @Una_Alta_Volta @IAMISjp @shellyt561 @timetoact2 @chefjamesleach @MrJMerde1 @Quindel1plex @Quin4Trump @StillFreeSCOTTY @Isabell55943101 @__CassidyRae__ @MsUnitedAmerica @adagioforstring @GiantSl16883565 @lotty_dotty1 @thedude77 @JonBlings @HodemanJan @realJayRiley @Larryputt @WhimsicalMeToo @SmartiPants83 @MarilynLavala @KeecoWang5 @Duwayn55629746 @McginnKeven @jeeesre @LunarCee @Snowymtn @GTIATJohn316 @Angelawareness2 @MissouriJayhawk @PatVPeters @TOMRJZSR @JoeKingRogue @OxmanMartin @kiwiwang5 @MrRepublican_ @History27361891 @PlanoJoey @SledgeRammer @BeauCosso @DistinctivelyK @realDonaldTrump I think Trump should grill Biden about what he would do to deal with the Dihydrogen monoxide problem which effects every human being, including  children. Accelerating corrosion and suffocation are only two outcomes. So Joe, what say you? 🤩✨😎",2020-09-29T23:59:51+00:00
,Twitter for iPhone,"Biden and his staffers, circa 8:57pm EST https://t.co/OHWDcuRFfS",2020-09-29T23:59:50+00:00
,Twitter for iPhone,@LionelMedia If Biden doesn’t 💩 himself he’ll be declared the winner. Or even if he does.,2020-09-29T23:59:50+00:00
"Maryland, USA",Twitter for Android,@babaosamie Why is Biden a he drum lol,2020-09-29T23:59:50+00:00
,Twitter for iPad,"Trump is a treasonous traitor, psychopath, coward, anti-Semite, murderer &amp; bully who likes to scare everyone with his mindless, stupid rhetoric and gaslighting.  Don’t let his LYING Nazi Radical Republican Treasonous Henchmen steal our DEMOCRACY! VOTE EARLY VOTE BIDEN! https://t.co/fSg6k6mzBH https://t.co/JdS69f8fDk",2020-09-29T23:59:50+00:00
,Twitter Web App,"Chris Wallace, moderator of the debate is also the anchor of ""Fox News Sunday"" and he has chosen the topics of the debate. The topics are Donald Trump and Joe Biden's records, Coronavirus Pandemic which unleased havoc in the world and particularly US,...  #PresidentialDebate2020 https://t.co/nvAmwAX6hY",2020-09-29T23:59:50+00:00
NY,Twitter for Android,"If you're disillusioned by the #PresidentialDebate2020, I recommend getting on the dialer for downballot progressives.  Medicare for All wont pass itself. And Joe Biden sure as hell won't pass it without a host of progressive champions fighting for it.",2020-09-29T23:59:50+00:00
shoe closet,Twitter for Android,"@OkiesweetieDeb @WordsDawn @MauraRolls @princessamiira @Empath_g_app @thesaucyliberal @doxie53 @LanceUSA70 @JoeBiden @KamalaHarris @Tenda38 @SARA2001NOOR @CosmicActorVist @zimraniaxy @cms36 @radio_martin @WifeySpice90 @Persiflage77 @jacketrose86 @Dadilicious2 @PlumptyTrumpty @fake_biden @LocolopezNYC @Fix8d2020 @TimbosRoses1 @blainekell6 @IndieAgitator @fireman452a @drodvik52 @Djangomydog @DJZJCZ @2_mke @Scott_5D @Back_dafucup @bfosterls7 @davematt88 @BagdMilkSoWhat @Mystiqu49215835 @GlynisByrd @gallagher101guy @BoogidFfskw2002 @mom_bubble @mcgee42085 @JK4Florida @sonofnels @JollyMollyRoger @jpierni @joncoopertweets @KuhelJr @richardmarx OK, I read that so wrong. https://t.co/m4WXyU7T3M",2020-09-29T23:59:50+00:00
"Montréal, Québec",Twitter Web App,Biden's campaign team of Illinois have to work harder to achieve the Biden's goal. Vote #NOW. Vote like your Life depends on it. Illinois Biden needs your Vote. Vote #BidenHarris2020. https://t.co/vxGwEc6nIN,2020-09-29T23:59:50+00:00
"Jaipur, India",WordPress.com,Biden and Harris release tax returns before debate https://t.co/eADPEXAw8g,2020-09-29T23:59:50+00:00
Texas,Twitter for iPad,"Anyone else surprised Tramp didn’t offer $5 million to charity if Biden took a drug test? Oh nevermind, he doesn’t have $5 million 😂😂😂",2020-09-29T23:59:50+00:00
,Twitter for iPhone,"@PFTCommenter Taking PED’s like Biden, drug guy confirmed",2020-09-29T23:59:50+00:00
13276 East Freemont Place Cent,Periscope,TRUMP VS BIDEN round one! Catch the debate of a lifetime here on #RealAmericasVoice #Debate2020 https://t.co/MtybhwLAmn,2020-09-29T23:59:50+00:00
,Twitter for iPhone,@lemieuxdavid Biden would whip up on bone spurs #silverspoonbuffoon,2020-09-29T23:59:49+00:00
N.California - S.France,Twitter for Android,Trump should have Biden arrested during the debate.,2020-09-29T23:59:49+00:00
,Twitter Web App,"Biden did not refuse inspection for an earpiece ahead of debate, his campaign team says https://t.co/HuttWKhxAo",2020-09-29T23:59:49+00:00
"California District 22, USA",Twitter for Android,@Scaramucci Biden reciting the Lords Prayer: Our Father who art...you know the thing!,2020-09-29T23:59:49+00:00
,Twitter for Android,"Covering alot of DEMOCRATIC asses.  Only way out is mail in BALLOTS, and a Biden win .  Vote red, we want to know the whole story. https://t.co/KEcW4AFOuC",2020-09-29T23:59:49+00:00
William T. Sutherlin Mansion ,Twitter Web App,"You know, I'm pretty old too. It's funny, as I read through your threads, I swear you are referring to Obama and Biden. Facts are facts, folks. An FBI agent already plead guilty for crying out loud. There are texts from all of the players. Maybe you prefer a communist country. https://t.co/IFw6YpWWQH",2020-09-29T23:59:49+00:00
,Twitter Web App,America's CEOs say Trump failed on coronavirus -- and they're backing Biden https://t.co/q4rhHiytPH  Essentially the failures occurred many years ago when we had previous warnings.  Protecting the US from didily. Many administrations including Biden's did nothing despite warnings,2020-09-29T23:59:49+00:00
"Indianapolis, IN",Twitter for iPhone,I’m going to be LMFAO all night long while @realDonaldTrump mops the floor with Joe Biden.  #Debates2020 https://t.co/6l9LhvYp5U,2020-09-29T23:59:49+00:00
Adds and North Down N.Ireland ,Twitter Web App,@sara_brunel Trump should wipe the floor with Biden no sweat !,2020-09-29T23:59:48+00:00
United States,Twitter for iPhone,"@Kayok071 @Brynmr @Nevada7Desert @toddstarnes @JoeBiden @KXEL1540 The political spectrum has shifted on both ends, your guns are safer under Trump than Biden. Biden himself has stated he wants an assault weapons ban, and if we don’t vote Republican he’ll have the senate to pass such a bill",2020-09-29T23:59:48+00:00
,Twitter for iPhone,@CottoGottfried looks like you will be 0-2 on your last 2 big projections. 1st it was the SCOTUS pick and now Biden will indeed debate Trump.,2020-09-29T23:59:48+00:00
"Austin, TX",Twitter for iPhone,Joe Biden should show up in one of those Daft Punk helmets and start debating like its normal. #PresidentialDebate https://t.co/Z3JDHOVKT3,2020-09-29T23:59:48+00:00
Oklahoma City,Twitter for Android,The Ulrimate battle is soon to commence.  May good (Biden) destroy evil (drumpf and all associates).,2020-09-29T23:59:48+00:00
Blockade Runner,Twitter for iPhone,Joe Biden has died. The debate is postponed. #Debates2020   /s,2020-09-29T23:59:48+00:00
"South of Pittsburgh, PA ",Twitter for Android,@LionTedPride Just dumbass Biden supporters and Joe's wife (because she so desperately wants in the WH). I wish I could understand and even get a foreign news channel to see what the rest of the world thinks.,2020-09-29T23:59:48+00:00
Website,Twitter Web App,"If President Trump wants to win the #debate in the first 15 mins he should ask Joe Biden to recount the tale of ""Corn Pop"" and kids stroking his hairy legs &amp; sitting on his lap: https://t.co/2noYxSErFd",2020-09-29T23:59:48+00:00
"North Carolina, USA, Earth;",Twitter for iPhone,"@derick197804 @BernieDoesIt @atrupar Nonsense. Joe Biden is magnitudes better as a man, leader, and speaker. Don’t let your bias cloud your vision",2020-09-29T23:59:48+00:00
"Washington, DC",Twitter Web App,Erik and I had a wonderful conversation. He's a Black man in rural NC voting for Biden and here's a bit of what we talked about:  1) He's voting for Biden and asked me if it was safe to send in the mail-in ballot that he was sent. He wanted to know if it would be used against him,2020-09-29T23:59:48+00:00
,Twitter for Android,@mosesmakasii @yuniorHEAT @spectatorindex Well Trump aint got than evil dude pulling his strings.  Thats really your god up there. All that hate. Blm. Thats him doing it. Go to antifa . Com. Leads to Biden campain for $$$ https://t.co/VN87nVXrrA,2020-09-29T23:59:47+00:00
,Twitter for iPhone,@RL9631 Where the hell is. Hunter??   Biden and his son.  Pelosi and her son should already be in prison 😡😡😡😡,2020-09-29T23:59:47+00:00
"Los Angeles, CA",Twitter Web App,"@PollsAndVotes @MULawPoll Pink line on the chart is a rolling average of net favorability gap between Biden and Donald, currently 16.5 points favoring Biden.  Biden Net Favorability: 48.4/45.0 (+3.4)  Donald net favorability: 41.9/55.0 (-13.1) https://t.co/apFwy7HwpC",2020-09-29T23:59:47+00:00
,Twitter for iPhone,@ConsentSilence Says the Biden voter? You think his loyalty lies within the American people? Grow up and educate yourself.,2020-09-29T23:59:47+00:00
,Twitter for Android,@Magnum_CK @JenniferJJacobs Leave it to MAGA to blame a Trump mistake on Biden. That's pretty much Rep's MO.,2020-09-29T23:59:47+00:00
"Fort Lauderdale, FL",Twitter Web App,I hear Biden took his Viagra. Watch for his inner prick to come out.,2020-09-29T23:59:47+00:00
"South Tampa, FL",Twitter for iPhone,"@bradsketbawl But still, better Biden than Trump. We already have mail in ballots on my county. Already voted. Good thing it’s not a hard choice since trump is complete and utter trash",2020-09-29T23:59:47+00:00
"Winston Salem, North Carolina ",Twitter Web App,@ABC Biden has said for tonight’s debate he has come up with a new political catchphrase.  Read my lips. No new Taxis,2020-09-29T23:59:47+00:00
,Twitter Web App,"@mfrohn1 @danpfeiffer Nice dismount, I see you really wanted to hop on the burned out hobby horse about Biden.  And no, the tactics are toxic and not helpful unless you count on dissuading a large group of voters to maintain power.",2020-09-29T23:59:47+00:00
"California, USA",Twitter for Android,Biden &gt; tRump https://t.co/uXzb9WYjRL,2020-09-29T23:59:47+00:00
,Twitter for iPhone,"Yes we do. And that ain’t you, Biden!!! All you do is lie!!! https://t.co/tEMdVO0fSK",2020-09-29T23:59:46+00:00
,Twitter for iPhone,@TheLastRefuge2 @SidneyPowell1 Bingo! Can you imagine a scenario where Russia or any of our enemies would prefer a pro-American pro-military Trump presidency to Biden Harris Hillary Obama?!?!? No ^%}#%ing way!! https://t.co/tKy1Zw5GbG,2020-09-29T23:59:46+00:00
,Twitter for Android,"@Mike_Pence @realDonaldTrump Joe Biden is bringing communism into your country, communism guarantees complete and total collapse of the economic system except for those who are on the top, has been compromised by the CCP",2020-09-29T23:59:46+00:00
,Twitter for iPhone,I am watching the office rather than editing any of the steaming hot garbage that will be spewed this evening. Assuming biden showed up of course. Not assuming he’s the only source of hot garbage tho.,2020-09-29T23:59:46+00:00
Maine,Twitter Web App,@ThomasWhiteME @realDonaldTrump Great job lowering expectations for Joe Biden. #mepolitics,2020-09-29T23:59:46+00:00
"Washington, DC",Twitter Web App,"Cardinal Burke says Biden ""is not a Catholic in good standing &amp; he should not approach to receive Holy Communion"" noting Biden has ""announced...that he intends to make the practice of procured abortion available to everyone in the widest possible form...""  https://t.co/dCDkIHDjKn https://t.co/cLAWuxKk2Z",2020-09-29T23:59:46+00:00
,Twitter for Android,What's as productive as a Snipe hunt? Finding a Biden campaign yard sign..😉🤣🤣🤣,2020-09-29T23:59:46+00:00
,Twitter for Android,"Joe Biden tells Donald Trump, ""Your shirt look like a dishrag"" and wins 400 EV",2020-09-29T23:59:46+00:00
,Twitter Web App,"@spanoplos @andrew_omahony @angaothin @GeoffRBennett Joe Biden supported segregation, said he didn't want his kids growing up in a racial jungle. But I guess that wouldn't bother a Democrat after all you are the party of the Klan.",2020-09-29T23:59:46+00:00
Deep in the Heart of Texas,Twitter for Android,@FoxNews Where are the flags on the debate stage? Another Biden condition?,2020-09-29T23:59:46+00:00
,Twitter for iPhone,@Ilhan That’s a conversation to have with your parties nominee.  Biden helped in facilitating the current tax system.  How bout that system when you’re paying for and casting people ballots?  Riddle me that?🤷🏽‍♂️,2020-09-29T23:59:45+00:00
,Twitter for iPhone,Joe Biden really released his tax returns the day of the debate..,2020-09-29T23:59:45+00:00
Hogwarts ❤️ Robots ❤️ Animals ,Twitter Web App,@Doh_Doh_Burrd @CarlyJA22 @RosannaPhillip @Roseymelhill @GOPcanSUCKit @thesaucyliberal @doxie53 @LanceUSA70 @JoeBiden @KamalaHarris @Tenda38 @SARA2001NOOR @CosmicActorVist @cms36 @radio_martin @WifeySpice90 @Persiflage77 @jacketrose86 @Dadilicious2 @PlumptyTrumpty @fake_biden @LocolopezNYC @Fix8d2020 @TimbosRoses1 @blainekell6 @IndieAgitator @fireman452a @drodvik52 @Djangomydog @DJZJCZ @2_mke @Scott_5D @Back_dafucup @bfosterls7 @davematt88 @BagdMilkSoWhat @ghost_kitty @KevinSixx13 @Steph_is_salty @StillNoFuqs @ReggaeShark12 @ReSista_Barb @Empath_g_app @lmakowski3 @co_rapunzel4 @eddsmitty @mama_hipster @zazzybritches @Ziggiezaggie @KenobiCheated Both my faves,2020-09-29T23:59:45+00:00
